YEATS4	VPS72	1.0
ZNF768	NOL6	0.08235869999999999
PA2G4	MTHFD1L	0.0823264
RPAP1	ARPC5L	0.0823253
DDX21	SDAD1	0.08229539999999999
EBNA1BP2	EIF5B	0.08228339999999999
ZC3H8	NMNAT1	0.08227899999999999
SRRM1	NOC4L	0.08227899999999999
SRRM1	NMNAT1	0.08227899999999999
NMNAT1	ZCCHC3	0.08227899999999999
NAT10	BOP1	0.08227899999999999
FARS2	MRTO4	0.08227899999999999
BOP1	FARS2	0.08227899999999999
RPS14	RPL26L1	0.0822595
UBE3A	UCHL5	0.08225189999999999
SRP14	DDX47	0.0821967
RPL38	SSB	0.0821889
KRR1	CEBPZ	0.08216849999999999
EFHD2	ARPC5	0.0821531
VAC14	C19orf25	0.0821268
YTHDC2	SDAD1	0.0821147
YTHDC2	NOL10	0.0821147
WDR12	NOL10	0.0821147
SNU13	XAB2	0.0821147
SDAD1	WDR12	0.0821147
ATP5A1	SLC25A20	0.0821147
XRN2	ESF1	0.08210579999999999
XRN2	DHX29	0.08210579999999999
XRN2	DDX47	0.08210579999999999
UTP23	WDR36	0.08210579999999999
UTP23	DDX55	0.08210579999999999
SRP68	ESF1	0.08210579999999999
SRP68	DDX47	0.08210579999999999
RPL31	HIST1H1B	0.08210579999999999
RPL28	RPL9P7	0.08210579999999999
RPL28	HIST1H1B	0.08210579999999999
RPF1	ESF1	0.08210579999999999
MYH1	MYH6	0.08210579999999999
MRM3	CKAP2	0.08210579999999999
ESF1	WDR36	0.08210579999999999
EGFL7	VARS	0.08210579999999999
DIMT1	BTF3	0.08210579999999999
DDX50	ESF1	0.08210579999999999
CEBPZ	DHX29	0.08210579999999999
CEBPZ	DDX47	0.08210579999999999
PPP1R9B	SYNPO	0.08210369999999999
MAK16	PURA	0.0820809
DDX55	PURA	0.0820809
ZNF768	RSL24D1	0.0820784
C7orf50	RPS17	0.0820784
NAP1L1	H2AFX	0.0820592
KPNA4	101243544	0.0820592
BYSL	NAP1L1	0.0820592
CDKN2AIP	SEPT2	0.08205470000000001
RPL23	TRMT112	0.08203930000000001
IFRD2	RPS14	0.0819817
PSMB2	PSMA1	0.0819362
TIA1	ATOX1	0.0818812
PRPF18	NXN	0.0818334
SPECC1	LRRFIP1	0.08171619999999999
LRRFIP1	SPTBN1	0.08171619999999999
LRRFIP1	AFAP1	0.08171619999999999
SREK1	IWS1	0.0817132
PXMP2	SLC7A6	0.08169860000000001
ANXA2	TES	0.0816938
MEPCE	SRP14	0.0816657
ADK	UBE2F	0.0816624
YBX3	RPS21	0.081568
YBX3	RPS11	0.081568
RPS27L	NOP58	0.081568
RPS27L	EBNA1BP2	0.081568
RPS27L	CCDC124	0.081568
RPS21	MTHFD1L	0.081568
RPS10	RPS27L	0.081568
RPS10	HIST1H1D	0.081568
RPL27	MTHFD1L	0.081568
PABPC1	RPS21	0.081568
PABPC1	NOP58	0.081568
NAP1L4	MTHFD1L	0.081568
NAP1L4	IGF2BP3	0.081568
HIST1H1D	RPSA	0.081568
HIST1H1D	RPS21	0.081568
HIST1H1D	RPL7A	0.081568
HIST1H1D	RPL27	0.081568
HIST1H1D	RPL23A	0.081568
HIST1H1D	RPL10A	0.081568
HIST1H1D	RPL10	0.081568
EEF1G	IGF2BP3	0.081568
EEF1B2	RPS21	0.081568
EEF1B2	NOP58	0.081568
EEF1B2	CCDC124	0.081568
EEF1A1	RPS21	0.081568
EEF1A1	EBNA1BP2	0.081568
CCDC124	PPAN	0.081568
CCDC124	KRI1	0.081568
CCDC124	DDX10	0.081568
CCDC124	CCDC137	0.081568
CCDC124	C8orf33	0.081568
CCDC124	C7orf50	0.081568
DDX39B	RBM15	0.0815438
USP54	PUM1	0.0815261
TOE1	SMARCA5	0.0815261
SMARCA5	ZCCHC9	0.0815261
SEMG1	SIRT3	0.0815261
RSL24D1	SMARCA5	0.0815261
RBM19	SMARCA5	0.0815261
DTYMK	KLHL42	0.0815261
PSMA5	PSMA2	0.0815146
SYNPO	ARHGAP21	0.0815137
SEC22B	NAPA	0.0815076
IPO7	SNRPF	0.081497
ZKSCAN8	RIOX2	0.0814847
SPTY2D1	ZKSCAN8	0.0814847
RSL24D1	ZKSCAN8	0.0814847
ABT1	RIOX2	0.0814847
USP11	KDM3A	0.0814832
DDX55	LIN28B	0.0814832
RBM34	RPS27A	0.0814325
RBM34	NOP10	0.0814325
SEC16A	SLC30A6	0.0814118
TTC37	NOL6	0.08141169999999999
DSG2	LIMCH1	0.08140739999999999
CEP162	PPP1R18	0.08140739999999999
YBX1	H2AFX	0.0813942
NAT10	HSP90AB1	0.0813909
MRPS26	CHERP	0.0813908
MEPCE	RPLP2	0.0813908
ZDHHC5	MYO1B	0.08138
LARP1	ESF1	0.08138
ESF1	MYBBP1A	0.08138
ESF1	LYAR	0.08138
CALML3	ZDHHC5	0.08138
BAZ1B	NOP10	0.08138
BAZ1B	FBL	0.08138
UTP14A	GLTSCR2	0.08136399999999999
SF3B2	UTP18	0.08136399999999999
RBMX2	UPF1	0.08136399999999999
RANBP2	EIF2S2	0.08135139999999999
NACA2	IGF2BP3	0.0812777
SYNPO	TWF1	0.08127460000000002
SYNPO	PLEKHG3	0.08127460000000002
YBX3	PAPD5	0.0812356
TSC22D3	NRBP1	0.0812356
RPS27A	HNRNPC	0.0812356
NVL	NGDN	0.0812356
NGDN	PAPD5	0.0812356
NGDN	FYTTD1	0.0812356
LRRFIP1	LIMCH1	0.0812356
IGF2BP1	RPS27A	0.0812356
WBP11	CDC73	0.0812345
TROVE2	IPO5	0.0812327
IPO7	SREK1	0.0812145
SORBS3	CDC20	0.0811721
MYH7B	RPL27	0.08114339999999999
PPP2R1B	PPFIA1	0.08109010000000001
EIF3B	RPS27	0.0810712
DECR1	HIST1H2BD	0.08102569999999999
MSH6	U2SURP	0.08102050000000001
IPO7	SRSF9	0.0810017
UTP14A	NMNAT1	0.0809576
TUBA8	RPSA	0.0809576
TUBA8	RPS19	0.0809576
RSBN1L	NMNAT1	0.0809576
RBMX2	NMNAT1	0.0809576
NAT10	SRPK2	0.0809576
HIST1H1D	EIF3B	0.0809576
FARS2	RBMX2	0.0809576
DHPS	NOC4L	0.0809576
SDAD1	PES1	0.0809483
RPS23	NHP2	0.0809483
RPS16	NHP2	0.0809483
REXO4	SDAD1	0.0809483
PUM3	SDAD1	0.0809483
KLHL18	ALDH16A1	0.0809483
ITGB5	FAM3A	0.0809483
DOCK7	ACTR3B	0.0809483
DDX54	ZC3H10	0.0809483
BCLAF1	DDX46	0.0809483
YBX3	RPSA	0.0809363
RBM34	DDX55	0.0809115
DDX55	DKC1	0.0809115
LRRFIP2	MISP	0.0808692
PIR	UBE2D3	0.0808576
SSB	RPL21	0.08085089999999999
RPL5	H2AFX	0.0808443
EIF3B	HIST1H1B	0.08084060000000001
IFRD2	RRBP1	0.08079689999999999
RPS26	RRP15	0.0807859
NIP7	LARP1B	0.0807843
CCDC124	TOE1	0.08078010000000001
ADAR	ZNF326	0.080734
ADAR	KHDRBS1	0.080734
RAN	SSRP1	0.0807308
LMNA	PDS5A	0.0806794
SUPT16H	EEF1G	0.08067289999999999
ZNF22	NOL6	0.0806609
ZC3H8	NOL6	0.0806609
YBX2	SRRM1	0.0806609
YBX2	MRTO4	0.0806609
SRRM1	ZNF189	0.0806609
SRRM1	PRPF40A	0.0806609
RRBP1	SLC25A4	0.0806609
NOL6	ZCCHC3	0.0806609
NOL6	NSA2	0.0806609
NOL6	MOV10	0.0806609
RPS15	NMNAT1	0.0806262
RPLP0	ATP5C1	0.0806164
SRP19	RWDD1	0.08061130000000001
EEF2	RPL34	0.0805998
ZMYM4	FAM83D	0.0805937
ZBTB11	RTCB	0.0805937
ZBTB11	RIOX1	0.0805937
TOP2B	SPATS2	0.0805937
SRPK1	NPM3	0.0805937
SRPK1	NOL6	0.0805937
SRPK1	G3BP1	0.0805937
RRP1B	RTCB	0.0805937
RRP15	G3BP1	0.0805937
PWWP2A	REPIN1	0.0805937
PUM3	RIOX1	0.0805937
PUM3	G3BP1	0.0805937
PRRC2C	TOP2B	0.0805937
PCGF1	ZNF609	0.0805937
NCL	USP10	0.0805937
IFRD2	RPL12	0.0805937
HMMR	ZMYM4	0.0805937
EIF3B	SRPK1	0.0805937
WDR1	TES	0.0805715
DPYSL5	GLS	0.0805632
RPS10	GRWD1	0.0805568
PRR11	PES1	0.0805219
NACA2	RPS14	0.080511
LARP1B	RBM28	0.080509
TXNDC16	CHPF	0.0805023
CCDC124	HNRNPU	0.0804523
CHERP	MRPS22	0.08042869999999999
HMGB2	SSFA2	0.0803633
HMGB2	MYO1E	0.0803633
DST	HMGB2	0.0803633
CSNK2A1	IWS1	0.08033
PDS5A	PLRG1	0.08032710000000001
TTC14	SRRM2	0.0803165
NPM1	SLC25A4	0.08028049999999999
MSH6	CDC73	0.0802804
RPS11	RBM34	0.0802534
PQBP1	PPM1G	0.08025310000000001
PUM3	LARP1B	0.0802418
LARP1B	STAU2	0.0802418
LARP1B	REXO4	0.0802418
LARP1B	PES1	0.0802418
DDX31	LARP1B	0.0802418
EEF1B2	NPM1	0.080226
NMNAT1	MRPS22	0.080209
ENSG00000108294	PSMB7	0.0801814
RPS7	RPL26L1	0.08017610000000001
SRRM1	DDX17	0.08012430000000001
SKIV2L	ZC3HAV1	0.08012430000000001
SKIV2L	C12orf43	0.08012430000000001
POLRMT	DHX33	0.08012430000000001
MPG	HADHA	0.08012430000000001
MEPCE	HADHA	0.08012430000000001
HADHA	YBX1	0.08012430000000001
XRN2	ZNF622	0.08011660000000001
XRN2	GNL3L	0.08011660000000001
SRSF9	PPHLN1	0.08011660000000001
SRP68	ZNF622	0.08011660000000001
SMU1	PRPF6	0.08011660000000001
RPL28	TRMT112	0.08011660000000001
NOLC1	RPS17	0.08011660000000001
LARP4B	H2AFV	0.08011660000000001
HP1BP3	WDR36	0.08011660000000001
CEP78	PPP2R3C	0.08011660000000001
CEBPZ	ZNF622	0.08011660000000001
CEBPZ	GNL3L	0.08011660000000001
ATP5J2	HADHB	0.08011660000000001
RPL13A	CANX	0.0801028
SSRP1	DHX9	0.0801012
SLC43A3	TMEM33	0.0801012
RPS27	MTHFD1L	0.0801012
RPL36	MTHFD1L	0.0801012
RPL36	HIST1H1D	0.0801012
RPL36	EIF5B	0.0801012
RPL18A	MTHFD1L	0.0801012
RPL18A	HIST1H1D	0.0801012
HIST1H1D	TSR1	0.0801012
FAM120A	TBC1D10B	0.0801012
EEF1B2	TSR1	0.0801012
EEF1A1	TSR1	0.0801012
EEF1A1	RPS27	0.0801012
RPLP2	RPS17	0.0800807
EIF3B	RPL34	0.0800748
ACKR3	TFRC	0.0800633
CARD8	MAP7D3	0.08004800000000001
ZNF768	SMARCA5	0.08003939999999998
TTC37	NOP58	0.0800124
ENSG00000108294	PSMA3	0.07999450000000001
CDC27	CFAP97	0.0799856
ZNF629	SMARCA5	0.079886
ZCRB1	SMARCA5	0.079886
PHF5A	SNRPD2	0.079886
PDXP	PGP	0.079886
KLHL42	PYCR3	0.079886
H2AFX	RPL36AL	0.079886
DDX10	SMARCA5	0.079886
ZBTB24	PHAX	0.07988250000000001
YBX3	ZNF574	0.07988250000000001
YBX3	MYEF2	0.07988250000000001
SUMF1	FBXO21	0.07988250000000001
SPOUT1	PHAX	0.07988250000000001
SPOUT1	CHERP	0.07988250000000001
RPL36A	NGDN	0.07988250000000001
NGDN	PHAX	0.07988250000000001
MEPCE	YBX3	0.07988250000000001
H1F0	SPOUT1	0.07988250000000001
CEBPZ	NGDN	0.07988250000000001
BUD13	PHAX	0.07988250000000001
ZNF771	SDAD1	0.07987689999999999
SNW1	SNU13	0.07987689999999999
LUZP1	LRRFIP1	0.0798329
RFC1	RIOX1	0.0797909
SRRT	CHD4	0.0797794
NOP58	SLC25A5	0.0797654
POLR2L	TWISTNB	0.07975310000000001
BTF3L4	ENSG00000157828	0.0797392
KCNAB1	PREP	0.079731
KIF5C	HAX1	0.0797143
KARS	YTHDF2	0.0797143
CALR	EEF1A1	0.07971260000000001
NHP2	TUFM	0.07963789999999998
RBM25	DDX46	0.0796267
CCDC18	PCM1	0.0796152
SRRM1	RNPS1	0.0795699
UTP14A	ZC3HAV1	0.0795383
RPL36	HIST1H1A	0.0795383
RPS20	SLC25A4	0.0795301
SND1	RPS27	0.0795154
NAP1L4	EIF2S1	0.0794819
NAP1L4	RPS20	0.0793938
RRP15	PRR11	0.0793901
ATP5D	ACADVL	0.0793727
BAZ1B	EEF1A1	0.0793512
MAK16	PABPC4	0.0793313
MAK16	LARP1	0.0793313
DDX55	PABPC4	0.0793313
RRP1B	ZNF574	0.07929560000000001
MYEF2	CHERP	0.07929560000000001
CEBPZ	CHERP	0.07929560000000001
ATP2A3	GHDC	0.07929560000000001
YBX3	SRP14	0.07928099999999999
ZNF770	NOC4L	0.07913819999999999
ZNF770	NMNAT1	0.07913819999999999
TOE1	NMNAT1	0.07913819999999999
RPS26	NOC4L	0.07913819999999999
NOC2L	NOC4L	0.07913819999999999
NOC2L	NMNAT1	0.07913819999999999
NOC2L	FARS2	0.07913819999999999
NAT10	SPTY2D1	0.07913819999999999
NAT10	RSL24D1	0.07913819999999999
FARS2	RIOX2	0.07913819999999999
FABP5	ATP6V1C1	0.07913819999999999
DNMT1	MCM4	0.07913819999999999
C8orf33	FARS2	0.07913819999999999
BMS1	NMNAT1	0.07913819999999999
NOL6	LLPH	0.0791145
HIST1H1C	RPF2	0.0791145
GAR1	NOL6	0.0791145
CTCF	NOL6	0.0791145
DDX54	FYTTD1	0.0791125
RPL38	HSP90AB1	0.0791018
RPSA	RPF2	0.0790852
GAR1	NOC4L	0.0790852
CTCF	NAT10	0.0790852
PABPC1	RPL35A	0.0790574
CENPQ	CENPX	0.07901110000000001
CKAP4	GOLT1B	0.0790108
TMEM206	LRIG1	0.07892769999999999
UTP14A	ZNF668	0.0788983
UTP14A	RSBN1L	0.0788983
UTP14A	RBMX2	0.0788983
UTP14A	DHX37	0.0788983
TUBA8	RPL34	0.0788983
SSB	IGF2BP3	0.0788983
SRPK2	IGF2BP3	0.0788983
FASTKD5	GNPAT	0.0788983
XRN2	SDAD1	0.0788859
XRN2	NOL10	0.0788859
RRP12	ZC3H10	0.0788859
RRP12	SDAD1	0.0788859
FAM114A2	HSPA12A	0.0788859
DCAF7	BCOR	0.0788859
AUTS2	BCOR	0.0788859
ARSA	TAZ	0.07886489999999999
ZFP36L2	LSM11	0.0787748
YBX3	RPL22	0.0787748
TMEM33	TMCO1	0.0787748
RPS6	MTHFD1L	0.0787748
RPS6	HIST1H1D	0.0787748
RPS3	MTHFD1L	0.0787748
RPS3A	MTHFD1L	0.0787748
HIST1H3B	SRP19	0.0787748
HIST1H1D	RPS3A	0.0787748
HIST1H1D	RPS14	0.0787748
HIST1H1D	RPL22	0.0787748
FAM83B	BLZF1	0.0787748
DHX34	C1orf52	0.0787748
C1orf52	SDE2	0.0787748
ABCD3	TMEM33	0.0787748
RPLP2	H2AFX	0.07876160000000001
RPS27L	CANX	0.0787522
HMGB2	ACTN4	0.07869789999999999
YTHDC2	NGDN	0.0786568
YBX3	WDR12	0.0786568
NGDN	WDR12	0.0786568
STOM	ATP6V1H	0.0786548
TCERG1	WBP11	0.07863819999999999
PUM3	EEF2	0.078638
TRA2A	PRPF4B	0.0786352
RPL26L1	HNRNPC	0.0786246
H1F0	BOP1	0.07860489999999999
RPLP1	NOL6	0.0785936
NAP1L4	PABPC1	0.07859189999999999
CHEK2	ALDOA	0.0785673
SLC25A3	RPL6	0.0785572
TTC37	HADHA	0.07855010000000001
RPS3A	ATP5O	0.078516
EEF2	HSP90AB1	0.07849450000000001
LARP1B	EBNA1BP2	0.078456
SERBP1	RPL31	0.07844960000000001
NDUFB4	NDUFA2	0.0784421
SP3	RANGRF	0.0784294
RPL28	HNRNPC	0.0784294
NCBP1	SRSF11	0.0784294
H2AFX	HNRNPC	0.0784294
RPL35A	FBL	0.0784145
YBX2	NIP7	0.0784059
NOL6	LARP7	0.0784059
KCTD21	KLHL26	0.0784059
HMGB2	SYNPO	0.0783855
HMGB2	SIPA1	0.0783855
HMGB2	PLEC	0.0783855
HMGB2	ACTN1	0.0783855
CCDC124	NVL	0.0783855
SRPK1	NOP10	0.0783845
SRPK1	DDX47	0.0783845
RRP15	RPS20	0.0783845
RRP15	ESF1	0.0783845
RRP15	BTF3	0.0783845
PRRC2C	CKAP2	0.0783845
NIP7	ESF1	0.0783845
NCL	RPS29	0.0783845
NCL	NOP10	0.0783845
NCL	DDX47	0.0783845
MRTO4	ESF1	0.0783845
LRR1	DDA1	0.0783845
IFRD2	NOP10	0.0783845
IFRD2	HIST1H1B	0.0783845
IFRD2	BTF3	0.0783845
HIST1H1B	RRBP1	0.0783845
FAM111B	PWWP2A	0.0783845
DHX57	ESF1	0.0783845
DHX29	RRP1B	0.0783845
AATF	ESF1	0.0783845
RPS12	NOLC1	0.078377
RPL23	NMNAT1	0.078377
RNF113A	PGAM5	0.078377
H1FX	RIOK2	0.078377
BAZ1B	NOLC1	0.078377
DDX55	MRPS22	0.07837569999999999
ACTL8	DHX40	0.0783173
VPS35	SNX5	0.0782845
BYSL	G3BP1	0.0782265
84311	RPUSD3	0.0781603
CUL2	DDA1	0.0781529
PA2G4	SND1	0.0780898
UTP23	CCDC124	0.0780851
NOP58	RPS20	0.0780851
HMGB2	MYO1B	0.0780851
BTF3	RPS21	0.0780851
SNW1	SF3A3	0.07806
SNW1	DDX23	0.07806
SNRPD2	SF3B5	0.07806
PWP1	LARP1B	0.07806
PABPC1	RPL36AL	0.07806
RPL32	HIST1H1A	0.078043
PSMA4	PSMA6	0.0780411
MYO19	SPTBN1	0.07803339999999999
INTS12	INTS7	0.07802189999999999
RPLP1	NPM3	0.07799439999999999
NOC3L	SDAD1	0.0779675
MYO1D	MUL1	0.0779675
GLYR1	SDAD1	0.0779675
BCAS2	TXNL4A	0.0779675
TPRN	GSN	0.0779449
EEF1G	RRBP1	0.0779313
MATR3	SNRNP70	0.07788010000000001
UTP18	ZCCHC3	0.07785039999999999
UTP14A	KRI1	0.07785039999999999
RBMX2	ZCCHC3	0.07785039999999999
HIST1H1A	RPL27	0.07785039999999999
SRP14	HSP90AB1	0.07784169999999999
HIST1H1E	RPS27	0.0778407
EEF1B2	SUPT16H	0.0777785
TRA2A	RBM17	0.0777341
PPP2R1B	PPME1	0.0777341
HIST1H1C	YBX1	0.0777341
DPEP2	TAZ	0.07773
EIF1AX	DIMT1	0.0777188
SUPT16H	HADHA	0.0776975
G3BP2	RPL11	0.0776857
SRPK1	RPL30	0.07765520000000001
WDR82	PITPNA	0.0776541
ZC3HAV1	RTCB	0.0775955
SERBP1	ZC3HAV1	0.0775955
RPL18	HADHA	0.0775955
REPIN1	MEN1	0.0775955
POLRMT	RIOX1	0.0775955
NOL6	ZC3HAV1	0.0775955
NOL6	PAPD5	0.0775955
NOL6	HADHA	0.0775955
NAA15	PNISR	0.0775955
MEPCE	EIF3B	0.0775955
MAGOHB	CASC3	0.0775955
HADHA	USP10	0.0775955
BMP7	PLXNA1	0.07758
SLC35F6	TMEM33	0.07756560000000001
RPS16	MTHFD1L	0.07756560000000001
NAT10	HIST1H1D	0.07756560000000001
NAT10	EEF1A1	0.07756560000000001
MRPL55	SLC25A10	0.07756560000000001
MITD1	TMEM199	0.07756560000000001
EEF1B2	NAT10	0.07756560000000001
NEK2	CDC27	0.0775497
ZCRB1	NMNAT1	0.0775446
UTP3	ZSCAN25	0.0775446
RPSA	RPL36AL	0.0775446
RPS19	RPL36AL	0.0775446
RPS10	RPL36AL	0.0775446
NMNAT1	LARP1B	0.0775446
NAT10	TTF1	0.0775446
NAT10	NSD2	0.0775446
LARP1B	NOC4L	0.0775446
CCDC59	NOC4L	0.0775446
AP3B1	RNF13	0.0775446
YBX3	REXO4	0.07753910000000001
UTP20	SLC25A5	0.07753910000000001
SLC25A5	DDX47	0.07753910000000001
PUM3	RPS27A	0.07753910000000001
PUM3	NOP10	0.07753910000000001
PUM3	NGDN	0.07753910000000001
UPF1	RIOX2	0.0775238
DRG1	DHX57	0.0774962
PA2G4	MTHFD1	0.0774685
ACTN4	CFL1	0.07745830000000001
SLC25A3	YBX1	0.0773578
CHPF	GALNS	0.07729
GOT2	TIAL1	0.0772808
RPL37A	ZNF622	0.07727780000000001
FUS	EIF4H	0.0772463
CWC22	THRAP3	0.07720160000000001
ZNF770	IGF2BP3	0.077125
UTP14A	RPS26	0.077125
UTP14A	C8orf33	0.077125
TOE1	RBMX2	0.077125
SSB	RIOX2	0.077125
SRPK2	RIOX2	0.077125
RSL24D1	RSBN1L	0.077125
RSL24D1	RSBN1	0.077125
RBMX2	RIOX2	0.077125
LTV1	RBMX2	0.077125
C8orf33	RBMX2	0.077125
NCBP1	CPSF6	0.0771217
H1F0	H2AFX	0.0771217
CHERP	SMARCA5	0.0771217
CALU	P4HA2	0.0771217
MRPS22	ZKSCAN8	0.0771119
SHPK	RAD50	0.07711060000000002
RRP9	SDAD1	0.07711060000000002
NOL12	SDAD1	0.07711060000000002
DIMT1	NHP2	0.07711060000000002
EIF3B	GRWD1	0.0771038
BCAS2	C1orf52	0.0770887
CCDC124	RPS5	0.077059
LUC7L3	IWS1	0.07704760000000001
RPL26L1	ZKSCAN8	0.0769977
ZBTB24	NOP56	0.076974
EIF3B	NOP10	0.07695369999999999
CALR	MYH7B	0.07695
NAP1L4	UTP20	0.07692310000000001
RBM25	RUVBL1	0.0769046
RPL13A	SLC25A3	0.0768921
HSP90AA1	HNRNPC	0.07688339999999999
RPS8	ATP5O	0.0768804
RPSA	NOLC1	0.0768359
RPL28	RPS21	0.0768359
RPL10	NOLC1	0.0768359
NMNAT1	RPS21	0.0768359
EGFL7	EEF1G	0.0768359
EEF1G	NMNAT1	0.0768359
CCDC124	CEBPZ	0.0768359
GSS	C21orf59	0.0767256
C7orf50	LARP1B	0.07663350000000001
KPNA3	USP15	0.0766331
PRR11	EBNA1BP2	0.0765672
DDX10	MRPS22	0.0765174
U2SURP	IK	0.0765115
TTC37	UTP20	0.0765115
SNW1	CDC73	0.0765115
PWP1	RPS27A	0.0765115
PWP1	NGDN	0.0765115
IDS	B3GLCT	0.0764967
NOL6	54865	0.0764885
USP6NL	RUSC1	0.0764855
TTC37	SRPK1	0.0764855
SRPK1	SND1	0.0764855
RPL24	SRPK1	0.0764855
NCL	ZNF622	0.0764855
NCL	TRMT112	0.0764855
NCL	SND1	0.0764855
NCL	RPL24	0.0764855
SUPT16H	RPS27A	0.07645650000000001
HIST1H1D	HNRNPU	0.07645650000000001
SNAP29	STX12	0.0764291
HNRNPU	G3BP1	0.0764204
GAR1	NOP56	0.07641680000000001
EIF3B	RPS20	0.0764165
ZNF22	SDAD1	0.07630830000000001
ZC3H8	SDAD1	0.07630830000000001
ZC3H10	ZCCHC3	0.07630830000000001
SRRM1	ZC3H10	0.07630830000000001
SERBP1	ZCCHC3	0.07630830000000001
SERBP1	SRRM1	0.07630830000000001
SERBP1	MOV10	0.07630830000000001
RPS14	SLC25A4	0.07630830000000001
NHP2	RPL10	0.07630830000000001
MOV10	SDAD1	0.07630830000000001
BOP1	SDAD1	0.07630830000000001
FBL	NPM3	0.0762875
UTP14A	RPL17	0.0762842
TUBA8	RPS3	0.0762842
AMIGO1	ADAM17	0.0762842
ENSG00000172660	RDX	0.07624639999999999
IGF2BP1	FBL	0.0762355
ACAP1	PSMB5	0.0762289
GLS	VAMP2	0.0762121
SMPDL3B	RALA	0.07617739999999999
EEF1A1	EEF1A2	0.07617739999999999
IL17RA	MAN2A1	0.0761546
PWP1	SRPK2	0.07614630000000001
RPUSD3	YTHDC1	0.0761296
RPS2	NMNAT1	0.0761296
NAT10	PAPD5	0.0761296
NAT10	FYTTD1	0.0761296
IGF2BP1	NMNAT1	0.0761296
WDR1	SOD1	0.07612619999999999
RPS23	YBX1	0.07612560000000002
MYEF2	RRP1B	0.0760831
DAG1	LGALS9C	0.07607699999999999
SPEN	RNPS1	0.0760758
UTP14A	PABPC4	0.076067
HMGB2	AKAP2	0.07605289999999999
KIAA0753	CEP72	0.0760309
PCBP3	GGA2	0.0760108
SNW1	SRRT	0.07595360000000001
PURA	NOL6	0.07591010000000001
SLC25A3	RPS3A	0.0758061
NHP2	GRWD1	0.07575710000000001
RPS26	NAP1L1	0.0757401
BRD9	BCL7C	0.07569189999999999
CALR	RPS27A	0.07559830000000001
ZSCAN25	UTP18	0.075571
ZNF668	LARP1B	0.075571
ZNF629	IGF2BP3	0.075571
UTP14A	ZCRB1	0.075571
UBA3	TCEA1	0.075571
TUBA8	RPL36AL	0.075571
SRPK2	USP10	0.075571
RSBN1L	LARP1B	0.075571
RSBN1	LARP1B	0.075571
RPL37A	SRPK2	0.075571
RBMX2	ZCRB1	0.075571
RBMX2	LARP1B	0.075571
NOP14	DHPS	0.075571
LARP1B	UTP18	0.075571
CCDC59	RBMX2	0.075571
PSIP1	RUVBL1	0.0755675
EEF1D	EEF1A2	0.0755548
EEF2	G3BP1	0.0755179
PPP4R1	STRN	0.07551210000000001
HIST1H1D	NHP2	0.0754927
SRPK1	SSB	0.0754905
DBI	PDCD6IP	0.07547580000000001
ZC3HAV1	DDX47	0.0754692
UTP23	SKIV2L	0.0754692
TFB1M	CKAP2	0.0754692
RPS29	HADHA	0.0754692
RBM28	ESF1	0.0754692
MYO1B	DLG5	0.0754692
HADHA	RPS15	0.0754692
HADHA	RPL13	0.0754692
HADHA	RIOX2	0.0754692
HADHA	DDX47	0.0754692
FAM111B	MEN1	0.0754692
ESF1	DKC1	0.0754692
DHX29	ZC3HAV1	0.0754692
CBX3	CENPV	0.0754692
TIMM50	PDE3A	0.07545460000000001
MTA2	H3F3C	0.07545460000000001
IGF2BP1	NAP1L1	0.0754328
RPS12	EEF1A1	0.0754031
TOE1	RIOX2	0.07539069999999999
SPTY2D1	RPS17	0.07539069999999999
SPTY2D1	RIOX2	0.07539069999999999
RSL24D1	RIOX2	0.07539069999999999
C8orf33	RPS17	0.07539069999999999
LIN28B	NOL6	0.0753573
IFNGR1	CASP8	0.0753573
RBM34	H2AFX	0.0753217
RAN	SMU1	0.0752967
SRSF3	RBM17	0.0752374
SLC25A3	RPS25	0.0752308
RPS24	ESF1	0.07520310000000001
RPL17	ESF1	0.07520310000000001
PHIP	SDC2	0.07520310000000001
NVL	ESF1	0.07520310000000001
TPM4	MISP	0.07520139999999999
GSN	MISP	0.07520139999999999
ATP5A1	TRMT112	0.0751898
GAR1	ZNF622	0.0751788
SLC25A3	RPL37	0.07514860000000001
TOP2B	RIOX1	0.07514680000000001
FAAP20	PNISR	0.07514680000000001
EIF3B	USP10	0.07514680000000001
ACLY	SYNCRIP	0.07513869999999999
GOT2	HINT1	0.0750262
ZNF768	NMNAT1	0.0750199
PGM3	LACTB2	0.0749983
EEF1A1	FBL	0.07499750000000001
ARGLU1	ACIN1	0.0749278
CSNK2A1	DOK4	0.0749268
RPS23	HADHA	0.0748922
TRA2A	LUC7L	0.0748879
UTP3	RPL36A	0.07486169999999999
NMNAT1	RRP1B	0.07486169999999999
NCL	RPSA	0.07486169999999999
NAT10	MYEF2	0.07486169999999999
CHERP	NMNAT1	0.07486169999999999
CEBPZ	NOC4L	0.07486169999999999
BTAF1	ZNF696	0.07486169999999999
DDX54	SMARCA5	0.07485850000000001
ALDH16A1	KLHL42	0.07485850000000001
NOP58	RPS8	0.07485689999999999
WNK1	STIM1	0.0748446
SDAD1	RPF2	0.0748446
RPS24	SDAD1	0.0748446
LLPH	SDAD1	0.0748446
GAR1	SDAD1	0.0748446
CTCF	SDAD1	0.0748446
NOP58	ZFP62	0.07482739999999999
SRPK1	RPS25	0.0748257
SPAST	TMEM55B	0.0748257
